Cust_ID	name	birth_year	education_level	dependents	City
2369	Miss Amy Jackson	2000	Bachelor	0	London
2370	Miss Carmen Ross	1990	Bachelor	0	Birmingham
2371	Mr Brett Howard	1950	Bachelor	1	Birmingham
2373	Miss Samantha Brown	2003	high school	0	Birmingham
2374	Mr Steve Mitchell	1956	Bachelor	1	nan
2376	Miss Sarah Blackwell	2002	less than high school	0	nan
2377	Mr Donald Goodman	2003	Master	0	nan
2382	Mr Scott Gomez	2001	Master	0	Birmingham
2383	Mr Patrick Garcia	2002	high school	1	nan
2384	Miss Pamela Wallace	1999	less than high school	1	London
2386	Mr Joshua Hoffman	2006	less than high school	1	London
2389	Miss Christina Tran	1994	high school	0	Birmingham
2390	Mr Troy Bryan	1988	less than high school	0	Birmingham
2391	Miss Lauren West	1994	Bachelor	0	nan
2394	Miss Danielle Collins	2003	Master	1	Birmingham
2396	Miss Cheryl Watts	2003	less than high school	0	Birmingham
2398	Mr Matthew Garcia	1997	high school	0	nan
2399	Miss Victoria Mullen	2000	less than high school	0	Birmingham
2400	Miss Michele Harrison	1993	high school	0	Birmingham
2401	Mr Nicholas Ramirez	1962	less than high school	1	Birmingham
2403	Mr Jose Edwards	1987	high school	0	nan
2404	Miss Adrienne Simpson	2003	high school	0	nan
2405	Mr Leroy Lee	1999	Bachelor	1	London
2406	Miss Katherine Morris	1999	less than high school	0	London
2411	Miss Jenna Hill	1959	high school	0	Birmingham
2413	Miss Sarah Moore	1975	less than high school	1	nan
2415	Mr Edgar Carroll	1995	Bachelor	0	nan
2416	Mr Vincent Harrington	1955	PHD	0	Birmingham
2417	Miss Donna Adams	1992	Bachelor	0	nan
2419	Miss Christina Lucas	2005	high school	1	nan
2420	Miss Jessica Hart	2003	Master	0	nan
2422	Mr Jim Schwartz	2000	high school	0	nan
2423	Miss Chelsea Ferguson	1996	Bachelor	0	Birmingham
2424	Mr Brian Moore	2003	less than high school	0	nan
2426	Mr Craig Watkins	1975	high school	0	nan
2427	Mr Tyler Moore	2000	Bachelor	0	Birmingham
2430	Mr Anthony Watts	1995	high school	0	nan
2431	Miss Kathryn Gonzalez	1991	Master	1	London
2432	Mr Jacob Perez	1968	Bachelor	0	Birmingham
2433	Mr Thomas Harris	1960	PhD	0	Birmingham
2436	Miss Katrina White	1997	Bachelor	0	nan
2438	Mr Tyler May	1998	high school	2	London
2439	Miss Tabitha Morrison	2001	Master	0	Birmingham
2440	Miss Jessica Campbell	1998	less than high school	0	nan
2441	Mr Joseph Jordan	1963	Bachelor	1	Birmingham
2443	Mr David Park	2001	PHD	1	London
2445	Miss Cathy Brown	2002	less than high school	0	Birmingham
2448	Miss Susan Martinez	2003	high school	1	nan
2450	Miss Erika Turner	1971	less than high school	0	London
2451	Miss Janice Rivera	1986	less than high school	1	nan
2453	Miss Suzanne Mcclain	2005	less than high school	1	Birmingham
2454	Mr Benjamin Nguyen	1987	Master	0	Birmingham
2455	Miss Karen Hernandez	2006	less than high school	1	Birmingham
2456	Miss Emily Rangel	1967	Bachelor	0	nan
2457	Mr George Stevens	1987	Master	1	nan
2458	Miss Theresa Ferguson	1990	Bachelor	0	Birmingham
2460	Mr John Leach	1959	less than high school	0	nan
2461	Miss Nicole Green	2004	Master	0	London
2464	Miss Julie Martinez	2003	Bachelor	0	Birmingham
2465	Mr Jeremy Lopez	1987	Bachelor	0	Birmingham
2468	Miss Audrey Chung	1995	high school	1	Birmingham
2471	Mr Tim Johnson	2001	Bachelor	0	London
2473	Mr Anthony Lee	1990	PhD	0	Birmingham
2474	Mr Nathan Bradley	1991	Master	0	Birmingham
2475	Mr Douglas White	2004	Bachelor	0	Birmingham
2476	Miss Lisa Morrison	1965	Bachelor	0	nan
2477	Miss Jillian Randolph	2006	Master	0	Birmingham
2479	Mr Darius Hancock	1997	Bachelor	1	nan
2481	Mr Adam Jenkins	1999	Master	0	Birmingham
2482	Miss Rhonda Sanchez	1994	high school	0	nan
2484	Mr Mark Rogers	1994	High School	0	nan
2485	Miss Karen Jenkins	1955	high school	1	London
2486	Mr Victor Fox	2002	high school	0	nan
2487	Mr Benjamin Jones	2003	high school	0	nan
2488	Miss Sonya Patterson	2000	high school	0	Birmingham
2491	Miss Anita Martinez	1987	Master	0	nan
2492	Miss Christina Scott	1949	Bachelor	1	Birmingham
2493	Mr Ryan Long	1991	high school	0	nan
2496	Mr Stephen Adams	1992	Bachelor	0	nan
2497	Miss Claire Moore	2005	Bachelor	0	London
2498	Miss Kristina Martinez	1993	Bachelor	0	Birmingham
2499	Mr Barry Hernandez	2004	less than high school	0	nan
2501	Miss Lauren Mcmillan	2002	high school	0	London
2502	Miss Elizabeth Cohen	2006	high school	1	nan
2503	Miss Christina Gonzalez	2005	less than high school	1	Brimingham
2504	Miss Kathleen Anderson	2004	Master	0	Birmingham
2505	Mr Gerald Duran	2002	Bachelor	0	nan
2506	Miss Renee Sullivan	2005	high school	0	nan
2510	Miss Jessica Scott	1988	Bachelor	0	Birmingham
2511	Mr Jason Moore	2002	Bachelor	0	nan
2514	Miss Sandra Carter	2000	less than high school	0	nan
2516	Mr Eric Dennis	1966	Master	0	nan
2517	Miss Gabrielle Herman	1991	high school	0	Birmingham
2519	Miss Amanda Moore	1978	less than high school	0	Birmingham
2524	Miss Kristy Kelly	2000	Bachelor	0	nan
2525	Mr Thomas Barr	2001	high school	0	nan
2526	Mr Cody Davis	1991	PhD	0	nan
2530	Miss Meghan Taylor	2002	less than high school	0	nan
2531	Mr Christian Jones	1975	less than high school	1	nan
2532	Miss Jamie Kane	1981	less than high school	1	nan
2536	Miss Kelly Powers	2001	less than high school	0	Birmingham
2537	Mr Tyler Buchanan	1992	less than high school	0	nan
2538	Miss Brandi Davenport	2004	high school	2	Birmingham
2539	Miss Carol Butler	1996	less than high school	1	London
2540	Mr Raymond Reynolds	1977	less than high school	0	nan
2542	Miss Sandra Henderson	1996	Master	1	nan
2544	Mr Michael Stafford	1991	PhD	0	London
2545	Miss Melissa Faulkner	2002	less than high school	0	nan
2546	Miss Michelle Anderson	1995	less than high school	0	nan
2547	Miss Laura Williams	2002	less than high school	1	Birmingham
2548	Miss Jennifer Cowan	2002	Bachelor	1	nan
2549	Miss Christine Carr	1999	Bachelor	0	nan
2550	Miss Theresa Soto	1994	Bachelor	0	Birmingham
2554	Mr Cody Rubio	1970	high school	2	nan
2556	Mr Dustin Costa	2003	high school	0	nan
2558	Mr Dustin Medina	1999	high school	1	nan
2559	Miss Mary Patterson	1995	Bachelor	0	London
2562	Mr Victor Mckenzie	1978	less than high school	0	Birmingham
2564	Miss Rebecca Costa	1991	high school	0	Birmingham
2569	Miss Olivia Carr	2003	less than high school	0	nan
2570	Miss Rachel Garza	1951	less than high school	0	nan
2571	Miss Crystal Walker	1999	high school	1	Birmingham
2572	Miss Stacy Burns	1983	high school	0	nan
2573	Miss Stephanie Sosa	1985	high school	0	London
2576	Mr David Fowler	1989	Bachelor	0	nan
2577	Miss Lisa Smith	2003	high school	0	nan
2579	Mr Michael Tran	2001	Bachelor	0	Birmingham
2580	Miss Marie Durham	2005	high school	1	nan
2583	Mr Jordan Murray	1998	Bachelor	0	nan
2585	Miss Debbie Singleton	1981	Bachelor	1	Birmingham
2589	Mr Kevin Hardin	2000	Bachelor	1	Birmingham
2590	Miss Marie Taylor	1980	Bachelor	0	Birmingham
2591	Mr Alex Clark	2000	high school	0	Birmingham
2592	Mr Adam Vasquez	1964	less than high school	1	nan
2593	Miss Alejandra Travis	1958	high school	0	nan
2594	Miss Jessica Sanders	2004	Master	0	Birmingham
2595	Miss Kristen Cruz	1965	high school	1	Birmingham
2596	Miss Gina Figueroa	1979	less than high school	0	nan
2598	Miss Patricia Anderson	1985	high school	1	nan
2601	Mr Luis Smith	1957	less than high school	1	London
2602	Miss Brooke Lopez	1996	less than high school	0	Birmingham
2604	Mr David Ellison	2003	high school	1	nan
2605	Mr Mark Ford	1972	high school	0	nan
2606	Mr Jason Mcclure	1955	high school	1	nan
2607	Miss Nicole Thompson	2005	less than high school	0	Birmingham
2611	Miss Amy Tapia	1966	Bachelor	0	Birmingham
2612	Miss Mary Robinson	1987	high school	1	nan
2613	Miss Denise Arellano	1955	high school	0	nan
2614	Mr Jerry Martinez	2000	Bachelor	0	nan
2615	Mr Joshua Brown	1959	less than high school	1	Birmingham
2616	Miss Catherine Hubbard	1998	Bachelor	0	nan
2617	Mr Michael Sullivan	1952	high school	1	Birmingham
2619	Mr Daryl Elliott	1998	Master	0	Birmingham
2628	Miss Marie Jones	2003	high school	0	Birmingham
2629	Miss Amy Garcia	1983	high school	0	nan
2631	Miss Martha Newton	2000	less than high school	0	nan
2632	Miss Dawn Smith	1998	high school	0	Birmingham
2633	Miss Sabrina Morales	1985	less than high school	0	nan
2636	Miss Cheryl Henry	2002	less than high school	0	Birmingham
2638	Miss Jessica Webb	1999	Bachelor	0	nan
2639	Miss Claudia Villarreal	2003	high school	0	London
2641	Miss Mary Soto	1998	high school	0	Birmingham
2642	Mr Jeffrey Anderson	2004	less than high school	0	Birmingham
2644	Mr Jason Schmidt	2002	Master	0	nan
2645	Miss Natasha Gregory	2000	less than high school	0	Birmingham
2646	Mr Brandon Gomez	1959	high school	0	nan
2647	Mr Jeffrey Donovan	2001	Bachelor	0	London
2648	Miss Amy Myers	1960	Master	0	Birmingham
2649	Miss Haley Long	1966	Master	0	London
2650	Miss Patricia Henry	2003	less than high school	0	Birmingham
2652	Mr Stephen Moore	1970	Bachelor	0	nan
2653	Miss Carla Small	2003	high school	1	London
2658	Miss Kristin Deleon	2000	less than high school	1	nan
2659	Miss Rachel Steele	1992	Bachelor	0	nan
2661	Miss Carolyn Mills	1982	PhD	0	nan
2663	Mr Dustin George	1951	less than high school	0	Birmingham
2664	Miss Meagan Romero	1967	Master	0	Birmingham
2667	Mr Shawn Evans	2004	high school	0	Birmingham
2668	Mr Gary Cordova	2002	Bachelor	0	nan
2671	Miss Amy Wilson	2005	Master	0	Birmingham
2672	Miss Robin Compton	1971	Master	0	Birmingham
2673	Miss Kelly Estrada	2004	Bachelor	0	nan
2674	Miss Tara Rodriguez	1979	Bachelor	0	London
2675	Mr Kyle Fuller	2003	less than high school	0	Birmingham
2676	Mr Sean Villa	2003	high school	0	nan
2677	Miss Katrina Garcia	1995	Master	1	nan
2678	Mr Bryce Smith	1991	less than high school	0	nan
2680	Miss Robin Johnson	2003	less than high school	0	London
2681	Mr Paul Graham	2004	less than high school	1	nan
2682	Miss Carla Murphy	2005	less than high school	0	nan
2683	Mr Anthony Henderson	1987	Master	0	Birmingham
2685	Mr Benjamin Ramirez	1998	high school	0	nan
2686	Miss Erica Faulkner	1991	PhD	1	nan
2687	Miss Angela Cameron	2004	Bachelor	1	London
2688	Miss Kimberly Conley	1963	Bachelor	0	nan
2689	Mr Lonnie Velasquez	1951	high school	0	nan
2690	Miss Jennifer Richardson	1957	less than high school	1	Birmingham
2691	Miss Tina Aguilar	1993	high school	0	London
2692	Miss Kathleen Smith	2001	Bachelor	0	London
2693	Miss Lori Garcia	2001	less than high school	0	London
2694	Mr Daniel Patrick	1990	Master	1	nan
2695	Mr Randy Whitaker	1996	high school	0	London
2696	Miss Rebecca Olsen	1999	high school	2	nan
2697	Miss Emily Reynolds	1998	PhD	0	London
2699	Miss Anita Phillips	2000	Bachelor	1	London
2700	Miss Yesenia Wilson	1980	Bachelor	0	Birmingham
2701	Miss Denise Lewis	2003	high school	0	London
2702	Mr Robert Anderson	2001	Master	0	nan
2703	Miss Nicole Harrington	1997	Bachelor	1	Birmingham
2704	Mr Nicholas Robinson	2003	high school	0	nan
2705	Miss Sonya Perez	2005	high school	1	Birmingham
2706	Miss Shelly Allen	1993	high school	0	nan
2707	Mr Charles Odonnell	2004	high school	0	nan
2708	Mr Jason Ford	1971	Bachelor	0	Birmingham
2710	Mr Adam Johnson	1952	Master	0	nan
2711	Miss Wanda Day	2001	high school	0	Birmingham
2713	Miss Julie Aguirre	2004	high school	0	nan
2715	Mr Timothy Davis	1966	high school	0	Birmingham
2717	Miss Linda Price	1990	less than high school	0	nan
2718	Miss Heather White	1966	Master	1	nan
2719	Miss Jennifer Taylor	2003	Bachelor	0	Birmingham
2720	Miss Sara Morgan	2001	high school	1	Birmingham
2722	Miss Sarah Mercado	1970	Bachelor	0	nan
2723	Miss Kelly Keith	2006	Bachelor	0	nan
2724	Mr Peter Cannon	1995	Bachelor	0	nan
2725	Miss Lisa Price	1995	Master	1	nan
2727	Miss Tiffany Harmon	1965	high school	0	nan
2728	Miss Kathryn Green	1999	Master	0	London
2730	Mr Tyler Little	1972	Master	0	nan
2731	Miss Leslie Gutierrez	2002	Bachelor	0	nan
2732	Mr Richard Lyons	2004	high school	0	Birmingham
2735	Mr Robert Carter	1987	less than high school	0	London
2736	Miss Priscilla Robinson	1990	high school	0	nan
2737	Miss Angelica Stephenson	1977	high school	0	nan
2738	Miss Brittany Butler	2001	Master	1	Birmingham
2739	Miss Teresa Vasquez	1996	Bachelor	0	Birmingham
2740	Miss Amber Knight	1998	Bachelor	0	nan
2742	Mr Arthur Neal	2002	Master	0	Birmingham
2743	Mr Edwin Norman	1951	high school	0	nan
2746	Mr Daniel Miller	1998	Bachelor	0	Birmingham
2749	Mr Richard Miller	1997	less than high school	0	Birmingham
2750	Miss Rachel Webb	2000	less than high school	0	nan
2752	Miss Joanna Blake	2003	high school	0	Birmingham
2753	Miss Melissa Neal	1987	high school	1	Birmingham
2754	Miss Jane Black	2004	less than high school	0	London
2755	Miss Ariel Daniel	2002	Bachelor	0	nan
2756	Mr Joel Gardner	1992	Master	0	Birmingham
2758	Miss Elizabeth Webb	2005	high school	0	Birmingham
2759	Miss Kelly Dixon	1953	less than high school	1	London
2760	Mr Shawn Walker	1998	Bachelor	0	nan
2761	Mr Daniel Brown	2003	Bachelor	0	Birmingham
2762	Miss Teresa Rivas	1946	less than high school	1	nan
2763	Miss Kristin Torres	1967	Bachelor	0	London
2764	Mr Robert Mack	1964	high school	0	London
2765	Miss Erin Drake	2006	Master	1	London
2767	Mr Richard Richards	1995	Master	0	nan
2769	Miss Sarah Pierce	2000	Bachelor	0	nan
2773	Mr William Martinez	2002	less than high school	1	Birmingham
2774	Mr Patrick Lowe	2001	less than high school	1	London
2775	Miss Kelly Shah	2000	Master	0	nan
2776	Mr Benjamin Evans	1953	PhD	0	nan
2779	Miss Michelle Cunningham	1991	Bachelor	0	nan
2780	Mr Shawn Moore	1974	Master	0	London
2782	Mr Gerald Wallace	1998	Bachelor	0	nan
2783	Miss Samantha Hayes	2002	less than high school	0	Birmingham
2785	Mr Jeffrey Jenkins	1982	Bachelor	0	Birmingham
2786	Mr Ian Conley	2003	Bachelor	1	nan
2787	Miss Shelby Sanchez	1995	high school	1	nan
2789	Mr Aaron Coleman	2001	Bachelor	0	nan
2790	Mr Jonathan Castro	1970	less than high school	0	London
2791	Mr Hunter Jackson	1995	Bachelor	0	Birmingham
2792	Mr Daniel Lloyd	1994	high school	1	nan
2794	Miss Bethany Sanchez	1968	less than high school	1	nan
2796	Miss Taylor Ferguson	2005	less than high school	0	London
2798	Miss Kayla Marshall	1966	high school	0	nan
2801	Miss Kathy Hayes	1992	Bachelor	0	nan
2802	Mr Isaiah Williams	1998	high school	0	Birmingham
2803	Miss Jessica Torres	2003	high school	0	Birmingham
2806	Miss Rachel Smith	1993	less than high school	1	nan
2807	Mr Christopher Miller	1988	less than high school	1	nan
2808	Mr Tristan Schneider	1958	Bachelor	0	Birmingham
2811	Miss Susan Perez	1952	Master	0	Birmingham
2813	Miss Krystal Velazquez	2001	Bachelor	0	Birmingham
2814	Miss Maureen Ellis	2003	less than high school	0	nan
2815	Miss Martha Pope	1955	Bachelor	0	Birmingham
2816	Miss Amy Mitchell	2004	Bachelor	1	Birmingham
2818	Mr Edward Fisher	1998	Bachelor	0	nan
2820	Mr Jose Brooks	2000	Master	0	nan
2821	Miss Lisa Oliver	1994	Master	0	London
2822	Miss Natalie West	1980	less than high school	0	London
2823	Miss Rachel Richards	1958	Bachelor	0	Birmingham
2824	Mr Terrance Johnson	2001	Bachelor	0	London
2825	Miss Michele Daniels	2000	High School	0	nan
2826	Miss Dawn Diaz	2002	Master	0	nan
2827	Miss Ashley Jones	2001	Bachelor	0	nan
2828	Miss Debbie James	1976	PhD	0	Brimingham
2829	Miss Angela Poole	1996	less than high school	0	London
2831	Miss Cindy Bennett	2004	Master	0	nan
2832	Miss Teresa Riley	1956	high school	0	nan
2833	Miss Sarah Poole	1998	Master	1	Birmingham
2834	Miss Denise Lester	2001	less than high school	1	nan
2835	Miss Madison Thompson	1998	Master	1	nan
2837	Miss Tammy Carter	1997	Bachelor	0	Birmingham
2840	Miss Natalie Madden	1999	Master	1	nan
2845	Miss Monica Brown	2003	high school	0	nan
2846	Miss Jeanette Heath	1958	Bachelor	0	nan
2847	Miss Ashley Chang	1988	PhD	0	London
2848	Miss Ashley Wallace	2002	less than high school	1	nan
2849	Miss Teresa Mcgrath	2005	Master	1	Birmingham
2850	Miss Vanessa Hernandez	1995	Bachelor	0	London
2851	Miss Dawn Gilmore	2003	Bachelor	0	Birmingham
2852	Miss Sylvia Patel	2000	Bachelor	1	London
2853	Mr Joseph Williams	1981	high school	1	Birmingham
2855	Miss Sydney Russell	1994	Bachelor	1	Birmingham
2857	Mr Joel Garcia	1972	less than high school	2	London
2858	Miss Laura Foster	1988	Master	0	London
2859	Mr Anthony Griffith	1990	less than high school	0	Birmingham
2861	Mr Adam Robertson	2003	Bachelor	0	nan
2862	Miss Erin Russell	2004	less than high school	0	London
2864	Miss Vanessa Edwards	1962	high school	1	nan
2865	Mr Brandon Potter	1959	less than high school	1	London
2867	Miss Deanna Garcia	2003	high school	0	nan
2868	Miss Jennifer Anderson	2000	PhD	1	nan
2870	Mr Robert Jones	2000	high school	0	nan
2873	Miss Joanna Hernandez	2001	less than high school	1	Birmingham
2874	Mr Aaron Scott	2002	high school	0	nan
2875	Miss Paige Green	2003	high school	1	Birmingham
2877	Mr Anthony Hicks	1958	PhD	0	nan
2881	Mr Todd Johnson	1994	Master	0	Birmingham
2882	Mr Jeffrey Hunter	1956	high school	1	Birmingham
2883	Mr Ronald Cohen	1959	less than high school	1	Birmingham
2885	Mr Larry Hernandez	2001	high school	1	nan
2886	Miss Courtney Rivera	2006	less than high school	0	nan
2889	Mr Reginald Anderson	1999	Bachelor	0	Birmingham
2891	Mr Kenneth Maldonado	1982	less than high school	1	nan
2892	Mr Brian Padilla	1980	Bachelor	0	London
2893	Mr David Mcdaniel	1955	Bachelor	0	nan
2895	Miss Angel Barry	2003	PhD	0	Brimingham
2896	Miss Linda Sheppard	2001	Bachelor	0	London
2897	Mr Michael Sullivan	1995	less than high school	0	Birmingham
2898	Mr Garrett Zamora	1950	Bachelor	1	nan
2899	Miss Tiffany Tyler	1991	less than high school	0	nan
2901	Miss Joanna Rush	1976	less than high school	1	nan
2903	Miss Jennifer Wiley	1998	PhD	1	Birmingham
2904	Mr Joe Richardson	2003	PhD	0	Birmingham
2906	Miss Christina Long	2002	Bachelor	0	nan
2907	Miss Monica Reese	1969	Master	0	Birmingham
2908	Miss Crystal Ryan	2004	high school	0	nan
2909	Miss Chloe King	1990	Master	0	Birmingham
2910	Mr Jonathan Rogers	1989	less than high school	0	London
2911	Miss Michelle Jones	2002	high school	0	nan
2913	Miss Melanie Hurley	1991	Master	1	Birmingham
2916	Miss Rebecca Wilson	1988	less than high school	1	Birmingham
2919	Mr Carlos Baxter	2003	Master	0	nan
2923	Miss Heather Hines	2000	Master	0	Birmingham
2926	Miss Kimberly Butler	1960	high school	1	Birmingham
2928	Miss Terry Roy	2001	Master	0	nan
2929	Miss Ashley Cobb	2004	Bachelor	0	nan
2930	Miss Ashley Kelley	1979	high school	1	London
2931	Mr Frank Smith	1965	Bachelor	0	nan
2932	Mr Justin Perez	2004	less than high school	2	nan
2933	Miss Jean Hawkins	2004	high school	0	Birmingham
2939	Mr David Ortega	1970	less than high school	0	nan
2942	Miss Jamie Aguirre	1996	PhD	0	Birmingham
2943	Mr Steven Miller	1946	less than high school	1	Birmingham
2946	Mr John Cruz	1951	Master	1	nan
2948	Mr Brandon Rodriguez	1952	Master	0	Birmingham
2949	Mr Barry Moreno	1965	Bachelor	0	nan
2950	Mr Tyler Collins	1989	High School	0	London
2951	Mr Jesse Bell	2002	high school	0	nan
2952	Miss Kristina Shea	1975	less than high school	1	nan
2953	Miss Ashley Adams	1999	High School	0	Birmingham
2954	Miss Bonnie Allen	2000	less than high school	0	nan
2955	Mr Eric Mejia	2001	Bachelor	0	London
2957	Miss Katie Davis	2002	high school	0	nan
2958	Miss Margaret Houston	1992	high school	0	nan
